id,g,war,era,k/9,cg,sv
1124,34,1.6,4.13,6.29,2,0
1003486,28,1.6,3.58,3.63,9,0
1011073,24,1.6,2.98,5.97,6,0
898,31,1.6,3.03,5.8,3,0
1010719,36,1.6,3.31,4.8,6,0
1013327,33,1.6,3.62,4.98,0,0
225,31,1.6,3.74,5.56,1,0
769,34,1.6,3.83,6.07,1,0
11423,32,1.6,4.03,8.16,0,0
271,34,1.6,5.14,7.46,0,0
862,35,1.6,6.23,7.31,0,0
7410,35,1.6,2.93,6.45,3,0
1011937,35,1.6,3.09,5.45,5,0
647,32,1.6,4.16,7.66,1,0
748,28,1.6,4.32,4.6,0,0
1004145,26,1.6,4.36,4.03,1,0
1010719,29,1.6,4.44,4.55,3,0
1077,33,1.6,4.51,6.44,1,0
1144,30,1.6,4.88,7.43,1,0
1011330,23,1.6,5.15,4.91,5,0
1000122,24,1.6,2.89,4.55,1,0
739,32,1.6,3.35,5.66,2,0
7312,33,1.6,3.46,5.77,1,1
10130,30,1.6,3.7,5.58,2,0
1002296,20,1.6,3.82,4.24,4,0
788,32,1.6,4.04,4.89,1,0
1005088,31,1.6,4.38,7.06,4,0
11855,32,1.6,4.45,6.97,2,0
944,34,1.6,4.53,5.99,0,0
769,34,1.6,5.07,6.57,0,0
1574,31,1.6,5.9,4.49,1,0
2859,33,1.6,3.4,5.75,0,0
1006858,19,1.6,3.4,3.85,10,0
1013327,31,1.6,3.43,5.31,3,0
1002905,30,1.6,3.51,3.42,6,0
8779,33,1.6,3.55,6.53,0,0
6797,33,1.6,3.81,8.35,0,0
1004306,36,1.6,3.92,5.4,5,1
1514,34,1.6,4.22,8.35,0,0
40,32,1.6,4.43,5.12,2,0
1757,31,1.6,4.67,8.01,0,1
707,34,1.6,4.7,5.98,4,0
46,38,1.6,4.8,4.71,2,5
1006515,20,1.6,2.63,3.21,7,0
5221,32,1.6,3.72,7.22,0,0
1009771,37,1.6,4.03,5.51,1,0
739,31,1.6,4.18,4.33,0,0
1002570,32,1.6,4.3,5.86,0,0
503,30,1.6,5.55,6.27,0,0
1014174,22,1.6,3.28,5.23,7,0
8173,32,1.6,3.51,6.83,0,0
1116,29,1.6,4.47,5.08,1,0
317,30,1.6,3.03,4.7,0,0
3201,29,1.6,3.38,9.7,0,0
1237,31,1.6,4.17,6.06,0,0
1010210,30,1.6,4.64,3.96,3,0
1007323,18,1.6,4.68,8.22,2,0
729,33,1.6,5.25,4.96,0,0
1000266,39,1.6,4.16,5.0,5,1
462,32,1.6,4.67,2.13,2,0
807,29,1.6,5.86,4.73,0,0
1007031,33,1.6,4.45,5.4,4,1
7738,32,1.5,3.53,6.98,0,0
9425,25,1.5,2.41,5.38,1,0
978,33,1.5,3.84,5.19,3,0
1089,32,1.5,4.59,6.28,1,0
1013052,32,1.5,2.97,2.87,1,0
1005514,33,1.5,3.35,3.76,4,0
11132,32,1.5,3.82,7.69,1,0
8044,33,1.5,3.85,5.84,2,0
1001566,36,1.5,4.18,4.49,1,0
1841,32,1.5,4.42,5.3,0,0
1004546,53,1.5,3.11,6.48,2,10
1001094,31,1.5,3.78,5.12,6,0
1014368,31,1.5,4.08,5.5,6,0
90,34,1.5,4.45,4.0,1,0
1013507,33,1.5,4.45,3.81,2,0
646,32,1.5,4.46,5.19,0,0
1000881,31,1.5,3.72,5.23,1,0
1010183,32,1.5,3.79,6.3,3,0
898,33,1.5,4.0,5.2,0,0
1005088,37,1.5,4.02,5.74,7,0
1001646,24,1.5,4.14,5.58,1,0
526,33,1.5,4.16,4.88,1,0
8173,31,1.5,4.18,7.17,0,0
1003424,33,1.5,4.27,4.95,8,0
1190,33,1.5,4.41,5.92,0,0
4141,29,1.5,4.67,7.44,0,0
1014170,34,1.5,4.82,5.21,3,0
1091,35,1.5,5.1,6.58,1,0
1005992,20,1.5,3.31,2.82,8,0
3254,32,1.5,3.52,6.95,0,0
1009771,28,1.5,3.71,4.89,0,1
3990,32,1.5,4.14,8.57,1,0
7754,31,1.5,4.48,7.15,0,0
1007103,37,1.5,4.77,4.77,2,2
1012519,35,1.5,5.18,5.73,2,0
434,33,1.5,5.51,5.96,0,0
883,30,1.5,3.21,6.06,0,0
1012218,25,1.5,3.27,3.27,2,0
8223,31,1.5,3.69,5.79,1,0
13774,32,1.5,4.13,7.11,2,0
1245,31,1.5,4.26,6.44,0,0
1010460,26,1.5,4.44,5.63,3,0
58,30,1.5,4.51,6.15,0,0
1001566,32,1.5,5.02,5.75,2,0
898,22,1.5,3.21,6.66,1,0
1000976,29,1.5,3.22,4.34,2,0
1009771,32,1.5,3.84,5.66,1,0
824,39,1.5,3.93,8.06,2,1
1012519,37,1.5,3.95,6.18,4,0
1010751,24,1.5,4.07,4.89,3,0
1004133,20,1.5,4.19,5.59,3,0
13619,30,1.5,4.37,8.34,1,0
642,33,1.5,4.4,4.1,0,0
199,34,1.5,5.05,6.59,0,0
13619,31,1.5,5.24,8.42,0,0
715,34,1.5,5.67,3.75,1,0
1002989,32,1.5,4.26,5.97,0,0
1193,29,1.5,4.32,6.07,3,0
1234,28,1.5,4.64,5.02,0,0
188,36,1.5,4.92,7.08,0,0
441,35,1.5,5.26,6.08,1,0
1051,32,1.5,3.73,7.02,0,0
1012924,29,1.5,3.97,3.66,11,0
1004444,33,1.5,4.23,5.39,2,0
3273,32,1.5,5.25,5.2,0,0
807,29,1.5,3.93,6.13,1,0
862,23,1.5,4.29,6.52,3,0
740,49,1.5,4.37,6.05,2,0
1451,30,1.5,4.78,7.47,1,0
672,38,1.5,4.86,3.8,3,1
707,30,1.5,5.5,6.13,1,0
1012734,28,1.5,4.64,6.22,4,0
15423,12,1.5,4.45,9.45,0,0
6632,12,1.5,2.91,10.85,0,0
4235,34,1.4,3.59,7.13,1,0
375,34,1.4,5.01,6.83,0,0
1011422,34,1.4,3.88,5.58,2,0
1009122,36,1.4,4.12,4.72,2,0
633,31,1.4,4.16,5.27,0,0
1012342,34,1.4,5.28,4.63,7,0
1128,33,1.4,5.41,4.58,1,0
1451,28,1.4,3.64,6.54,0,0
1005741,32,1.4,4.47,4.93,1,0
1064,29,1.4,4.65,5.87,2,0
964,29,1.4,4.74,6.68,1,0
743,34,1.4,4.75,7.21,0,0
1007240,39,1.4,3.68,4.16,2,0
4222,30,1.4,3.73,6.35,0,0
1013727,32,1.4,4.12,3.8,4,0
2155,31,1.4,5.05,5.63,2,0
7754,31,1.4,3.56,7.27,0,0
1507,24,1.4,3.75,7.16,3,0
10130,29,1.4,3.86,6.33,0,0
110,29,1.4,4.0,4.94,1,0
328,31,1.4,4.25,5.79,1,0
1004529,30,1.4,4.29,6.79,2,0
8591,30,1.4,4.39,6.76,1,0
807,31,1.4,4.4,5.43,1,0
1004529,30,1.4,4.42,7.28,4,0
75,28,1.4,4.5,5.07,6,0
105,34,1.4,4.6,5.12,1,0
161,32,1.4,4.71,4.8,6,0
195,38,1.4,4.77,4.27,2,4
219,32,1.4,4.87,5.54,0,0
526,31,1.4,4.94,4.47,0,0
1008714,31,1.4,5.04,3.54,3,0
329,33,1.4,5.33,3.97,0,0
2586,30,1.4,3.49,7.82,0,0
6797,33,1.4,4.04,7.67,0,0
512,27,1.4,4.05,6.65,2,0
6893,30,1.4,4.41,6.93,0,0
1230,39,1.4,4.42,5.07,0,1
7441,29,1.4,4.45,5.14,1,0
1007185,35,1.4,4.56,6.37,3,1
1008268,33,1.4,4.58,3.16,3,0
491,32,1.4,4.71,4.81,2,0
574,30,1.4,5.43,5.06,0,0
1004233,20,1.4,3.18,2.97,1,0
1005281,31,1.4,3.58,5.72,2,0
72,31,1.4,4.37,4.26,0,0
5705,32,1.4,4.37,8.79,1,0
1005827,30,1.4,4.62,4.77,1,0
2072,33,1.4,5.04,4.95,1,0
1007284,41,1.4,5.2,3.69,2,0
512,33,1.4,5.26,6.99,1,0
517,33,1.4,5.38,6.59,4,0
729,33,1.4,6.66,5.32,1,0
7080,33,1.4,3.88,3.88,2,0
1767,31,1.4,4.18,4.9,0,0
1061,35,1.4,4.22,5.03,0,0
1190,31,1.4,4.35,5.73,0,0
1442,29,1.4,4.93,4.78,2,0
1007988,34,1.4,2.8,4.33,1,2
8678,30,1.4,4.76,5.98,0,0
1013327,32,1.4,4.94,3.93,5,0
72,30,1.4,4.96,4.7,0,0
9884,31,1.4,5.03,7.57,0,0
1434,23,1.4,5.4,5.92,1,0
6943,32,1.4,5.73,6.99,2,0
13183,12,1.4,2.73,8.18,0,0
13125,12,1.4,2.84,11.59,2,0
3455,32,1.4,4.16,5.25,2,0
1476,35,1.4,4.47,7.13,0,0
1620,32,1.4,4.48,5.58,2,0
1004000,30,1.4,4.61,5.56,2,0
1009828,31,1.4,6.22,5.76,0,0
2520,13,1.4,3.32,9.54,1,0
1009756,29,1.4,3.63,5.09,2,0
1005667,28,1.4,4.02,5.22,2,0
1009211,24,1.4,4.86,6.08,10,0
1013490,33,1.4,4.8,6.55,3,1
1056,33,1.4,4.92,6.91,1,0
1000010,22,1.4,3.94,2.42,1,0
1230,33,1.4,5.18,5.5,4,0
19291,12,1.4,2.75,10.25,0,0
1003404,26,1.4,3.04,5.39,1,0
1010246,38,1.3,3.92,4.12,9,0
978,33,1.3,3.88,5.05,2,0
2155,32,1.3,3.44,5.82,0,0
9492,28,1.3,3.65,7.57,0,0
4538,30,1.3,3.83,7.78,0,0
397,33,1.3,5.22,5.13,2,0
1128,33,1.3,3.23,3.36,0,0
232,32,1.3,4.9,4.12,1,0
1009122,33,1.3,4.65,3.3,3,0
1144,33,1.3,4.81,6.4,0,0
58,35,1.3,4.84,5.38,3,0
1010999,30,1.3,5.02,6.79,1,0
1012652,40,1.3,3.68,3.68,6,1
10302,31,1.3,3.95,7.14,2,0
4913,32,1.3,3.97,6.12,1,0
9901,30,1.3,4.58,5.25,2,0
1064,35,1.3,5.1,5.55,1,0
4371,32,1.3,5.17,6.98,0,0
1005568,38,1.3,5.21,3.4,4,0
1005741,34,1.3,4.41,5.61,0,0
1005416,35,1.3,4.59,4.91,4,0
1653,25,1.3,4.68,4.93,6,0
982,28,1.3,4.13,4.9,0,0
1008382,30,1.3,4.26,3.6,1,0
1014170,31,1.3,4.29,5.83,0,0
1005514,37,1.3,4.3,5.03,3,0
1005507,33,1.3,4.31,5.56,4,0
1190,32,1.3,4.46,6.48,1,0
1056,32,1.3,4.49,5.55,3,0
1007240,34,1.3,4.62,3.14,4,0
989,30,1.3,4.94,5.11,0,0
944,32,1.3,5.15,6.0,0,0
1010560,31,1.3,5.26,5.15,3,0
1003424,24,1.3,3.77,4.66,5,0
4635,31,1.3,4.18,5.3,0,0
569,29,1.3,4.26,6.89,0,0
90,32,1.3,4.52,4.03,0,0
1000012,24,1.3,4.55,5.05,2,0
633,33,1.3,5.32,4.72,3,0
1013358,32,1.3,5.4,4.81,0,0
1003711,25,1.3,3.5,5.16,3,0
1003331,34,1.3,3.67,6.0,3,1
1009337,37,1.3,3.68,5.82,3,2
6283,29,1.3,3.74,5.34,2,0
1002996,39,1.3,3.8,5.17,11,2
1011937,34,1.3,3.84,5.1,5,0
8779,33,1.3,4.34,8.18,0,0
2929,30,1.3,4.49,6.9,0,0
569,30,1.3,4.57,5.81,3,0
3543,28,1.3,5.34,6.97,2,0
384,31,1.3,3.96,5.46,4,0
1012818,32,1.3,4.35,5.15,0,0
6329,30,1.3,4.71,6.28,2,0
1001911,32,1.3,4.78,4.95,7,0
665,40,1.3,4.24,4.77,1,0
1667,33,1.3,5.56,6.0,0,0
12304,11,1.3,2.29,7.86,0,0
1011691,23,1.3,3.9,3.57,1,0
1007185,30,1.3,4.8,5.74,3,0
1076,32,1.3,4.9,4.67,2,0
9460,34,1.2,3.76,7.62,0,0
978,32,1.2,3.79,5.52,2,0
2072,32,1.2,4.13,5.51,1,0
739,32,1.2,4.23,6.18,1,0
1267,33,1.2,5.23,8.06,0,0
1012519,31,1.2,3.66,5.87,2,0
1000516,31,1.2,4.33,5.37,2,0
761,29,1.2,4.44,7.17,0,0
926,31,1.2,4.85,6.86,0,0
2141,37,1.2,4.99,7.35,0,0
1010700,32,1.2,5.3,6.31,1,0
2520,33,1.2,3.43,7.39,0,0
1128,32,1.2,3.96,3.47,0,0
1001911,33,1.2,4.84,4.39,3,0
491,29,1.2,5.71,4.1,2,0
1013134,22,1.2,3.68,3.82,2,0
1010460,21,1.2,3.93,5.7,1,0
1001967,36,1.2,4.29,5.19,2,0
1005764,31,1.2,4.4,3.53,0,1
1064,29,1.2,4.42,4.89,2,0
573,33,1.2,4.95,5.93,1,0
1259,29,1.2,5.18,7.03,2,0
1310,31,1.2,5.7,5.75,2,0
1001729,22,1.2,3.05,3.45,4,0
7080,31,1.2,3.91,5.79,0,0
1994,29,1.2,4.19,6.37,0,0
1000429,29,1.2,4.29,3.96,5,0
4366,33,1.2,4.47,5.05,3,0
1005160,29,1.2,4.54,4.54,2,0
1010048,36,1.2,4.88,4.54,4,0
1013134,31,1.2,5.23,4.3,1,0
4732,30,1.2,4.0,7.71,0,0
4529,33,1.2,4.2,5.04,0,0
76,24,1.2,4.37,4.49,1,0
10130,30,1.2,4.58,5.83,2,0
14361,34,1.2,4.78,4.01,1,0
1310,32,1.2,5.16,4.43,1,0
499,32,1.2,5.52,4.67,3,0
743,32,1.2,5.64,5.59,1,0
7059,34,1.2,4.53,6.77,0,0
5203,34,1.2,4.74,4.88,2,0
1000789,25,1.2,5.89,4.22,3,0
404,29,1.2,4.73,7.37,1,0
1234,30,1.2,4.83,5.16,1,0
1451,29,1.2,4.86,5.64,0,0
1009337,23,1.2,4.28,4.54,2,0
1010700,31,1.2,4.76,4.34,1,0
1012818,24,1.2,4.01,4.97,5,0
19479,12,1.2,4.74,8.39,1,0
9323,11,1.2,4.66,8.22,0,0
1172,32,1.1,4.72,5.84,3,0
1005514,34,1.1,4.8,4.23,5,0
1007031,27,1.1,3.14,5.3,3,0
1005136,35,1.1,4.86,4.94,4,0
1124,33,1.1,5.01,7.68,0,0
1636,33,1.1,5.43,8.09,0,0
1001830,34,1.1,4.03,2.95,11,1
1004133,34,1.1,4.18,4.22,2,0
1117,32,1.1,4.51,5.5,1,0
1010703,33,1.1,4.56,6.02,2,0
1660,31,1.1,5.5,7.93,0,0
107,33,1.1,3.42,5.58,0,0
7441,29,1.1,4.07,6.05,0,0
1004546,31,1.1,4.15,3.96,4,0
1013675,35,1.1,4.93,6.38,0,0
1994,28,1.1,5.02,8.08,0,0
1757,32,1.1,3.6,6.34,0,0
1006643,30,1.1,4.46,7.59,3,0
1012745,35,1.1,4.7,4.65,1,0
962,32,1.1,5.52,5.93,1,0
1003151,31,1.1,3.42,5.85,3,1
2929,30,1.1,3.52,6.76,0,0
12673,29,1.1,3.85,7.86,1,0
147,32,1.1,4.09,5.23,2,0
219,30,1.1,4.13,5.82,1,0
1014410,25,1.1,4.41,2.9,9,0
1001161,32,1.1,4.63,3.46,3,0
8137,32,1.1,4.67,7.86,1,0
1013911,36,1.1,4.73,5.91,3,0
5879,30,1.1,3.38,5.32,1,0
1244,34,1.1,4.12,6.46,0,0
6570,33,1.1,4.33,7.49,0,0
1009577,22,1.1,4.8,5.46,2,0
6893,31,1.1,4.81,8.17,0,0
1000976,35,1.1,5.14,3.35,2,0
613,31,1.1,5.61,5.81,3,0
1012268,22,1.1,3.12,2.69,2,1
1005054,22,1.1,3.76,5.78,3,0
1006681,22,1.1,3.76,5.45,1,0
111,35,1.1,4.82,7.89,1,0
1008221,38,1.1,4.83,4.63,1,0
1010700,30,1.1,5.1,4.77,0,0
4538,32,1.1,4.76,4.97,0,1
1011045,36,1.1,5.12,5.51,5,0
1620,32,1.1,6.35,5.76,0,0
1005741,21,1.1,3.79,4.79,1,0
1000694,33,1.1,4.3,3.98,3,0
15488,12,1.1,3.44,5.03,1,0
14168,12,1.1,4.0,9.71,0,0
1014362,20,1.1,3.92,5.1,0,0
106,31,1.1,5.1,6.23,1,0
1009583,33,1.0,4.09,6.1,7,0
4366,31,1.0,4.6,4.89,1,0
510,33,1.0,5.01,6.95,0,0
1011937,32,1.0,3.4,4.53,3,0
944,32,1.0,4.15,5.57,1,0
1011061,38,1.0,4.28,6.54,6,0
219,32,1.0,5.14,5.95,6,0
1009756,31,1.0,3.47,4.45,5,0
206,32,1.0,4.2,4.65,3,0
1001967,35,1.0,4.22,5.33,3,0
1003228,32,1.0,4.39,4.15,1,0
9388,30,1.0,4.4,6.1,0,0
1000951,41,1.0,4.46,3.89,0,0
1056,33,1.0,5.28,5.06,2,0
1002989,33,1.0,3.81,5.95,2,0
44,32,1.0,4.33,4.11,2,0
1008534,39,1.0,4.79,5.87,2,0
862,31,1.0,4.79,7.14,3,0
1003228,31,1.0,3.0,5.52,3,0
1076,32,1.0,3.57,4.2,2,0
1005764,32,1.0,4.31,3.29,5,0
6797,32,1.0,4.49,7.22,0,0
1004077,37,1.0,4.52,5.68,6,0
1007492,36,1.0,4.25,3.21,5,0
76,33,1.0,4.47,5.65,1,0
6230,32,1.0,4.61,5.47,0,0
1007367,35,1.0,4.33,3.08,2,0
1310,35,1.0,5.16,5.68,1,0
1013019,34,1.0,5.3,5.25,3,0
739,35,1.0,5.34,5.15,1,0
5718,32,1.0,5.76,5.57,1,0
1001094,18,1.0,2.45,4.55,1,0
1006134,38,1.0,3.78,5.69,3,0
1002996,44,1.0,3.84,6.05,3,3
1002380,33,1.0,4.02,3.35,1,0
1013675,29,1.0,4.61,6.2,2,0
1598,27,1.0,4.68,4.63,1,0
1007988,39,1.0,4.98,4.34,3,0
2159,31,1.0,5.1,7.08,0,0
902,24,1.0,5.27,4.8,0,0
12917,31,1.0,5.45,9.65,1,0
1000327,23,1.0,3.86,2.74,2,0
1002270,41,1.0,3.94,4.21,2,0
1007551,23,1.0,4.31,4.31,1,0
1890,32,1.0,5.52,7.64,0,0
1000115,36,1.0,6.21,6.04,0,0
2233,10,1.0,3.15,7.4,2,0
1000731,33,1.0,4.85,3.22,3,0
1002989,31,1.0,5.16,4.8,3,0
25377,12,1.0,4.06,8.53,0,0
16256,13,1.0,4.33,5.86,0,0
19206,33,0.9,3.35,7.01,0,1
1128,33,0.9,4.36,4.89,1,0
232,33,0.9,3.47,6.12,0,0
1255,29,0.9,4.06,6.55,2,0
1116,31,0.9,6.05,3.35,2,0
1009637,23,0.9,3.75,4.07,12,0
1000154,46,0.9,3.94,5.43,5,2
1237,34,0.9,4.21,6.31,1,0
1767,32,0.9,4.21,4.68,0,0
10130,32,0.9,4.29,5.8,2,0
1012519,26,0.9,4.44,5.33,0,0
1011422,33,0.9,4.93,4.84,2,0
1007715,31,0.9,3.91,6.03,3,0
6570,32,0.9,4.08,6.58,0,0
1013971,36,0.9,4.14,3.17,4,1
7738,32,0.9,4.37,6.33,2,0
1008546,34,0.9,4.52,4.21,4,0
7080,33,0.9,3.7,5.17,0,0
1012202,32,0.9,3.92,4.8,2,1
1010460,32,0.9,4.49,6.42,1,1
1703,35,0.9,5.17,6.4,0,0
5705,33,0.9,5.18,9.19,0,0
3374,31,0.9,5.4,7.28,0,0
1005088,31,0.9,5.54,5.19,4,0
1277,30,0.9,5.7,4.25,0,0
1011,32,0.9,4.0,7.36,1,0
1014170,24,0.9,5.04,7.36,5,0
1076,32,0.9,5.1,4.39,2,0
1001226,29,0.9,5.4,5.56,1,0
1667,30,0.9,5.47,5.89,0,0
1163,32,0.9,6.61,5.48,1,0
1006050,27,0.9,3.93,3.88,4,0
1005568,33,0.9,4.08,4.08,5,1
1012,34,0.9,5.7,6.75,0,0
1014407,28,0.9,3.01,4.81,7,0
1013772,22,0.9,3.78,3.71,4,0
1000122,33,0.9,4.44,3.83,5,0
1012279,46,0.9,4.91,3.09,2,1
9901,29,0.9,4.89,6.36,0,0
1005992,30,0.9,5.27,3.51,4,0
1009965,31,0.9,4.44,7.27,1,1
1061,28,0.8,4.25,6.52,1,0
27,32,0.8,5.2,4.7,1,0
1011937,35,0.8,4.17,5.38,4,0
1011168,31,0.8,4.11,2.95,6,0
1128,34,0.8,4.42,3.82,0,0
1011620,34,0.8,4.54,3.8,3,0
7059,33,0.8,3.91,9.61,0,0
475,36,0.8,4.07,4.91,0,0
976,34,0.8,4.17,5.93,1,0
4026,33,0.8,4.7,7.12,0,0
655,31,0.8,4.71,5.18,2,0
1653,34,0.8,4.99,5.44,1,0
34,33,0.8,5.38,6.19,1,0
1001007,34,0.8,3.99,4.37,3,0
1051,32,0.8,4.11,7.21,0,0
1008400,34,0.8,4.22,5.16,5,0
989,33,0.8,4.35,5.23,0,0
9425,32,0.8,4.64,5.74,0,0
1037,32,0.8,4.79,6.19,1,0
1001901,51,0.8,3.65,3.45,3,5
1009583,34,0.8,4.32,3.47,5,0
3543,29,0.8,4.56,6.13,2,0
426,31,0.8,4.61,5.1,1,0
1013507,32,0.8,4.87,4.6,3,0
715,33,0.8,4.9,5.96,1,0
1010183,31,0.8,5.01,6.92,2,0
1007438,33,0.8,5.05,3.61,0,0
748,29,0.8,5.32,3.73,2,0
4371,31,0.8,3.1,6.31,0,0
1010703,33,0.8,4.26,4.26,1,0
1245,30,0.8,4.46,6.68,0,0
1004529,27,0.8,3.85,5.72,0,0
1006050,31,0.8,4.02,4.83,4,0
1005088,34,0.8,4.35,4.93,3,0
1163,24,0.8,4.57,6.4,0,0
1001729,29,0.8,4.81,4.28,6,0
1012818,34,0.8,5.31,5.82,1,1
1476,32,0.8,5.34,6.08,2,0
1003660,28,0.8,5.61,3.93,2,0
3990,33,0.8,5.71,7.5,0,0
2072,33,0.8,4.76,5.0,0,0
1039,33,0.8,5.12,5.22,1,0
1006643,32,0.8,5.8,7.47,2,0
1003228,34,0.8,3.78,5.12,2,0
1007715,30,0.8,4.61,6.92,1,0
1012532,37,0.8,4.74,5.58,1,1
1012519,22,0.8,5.87,7.49,1,0
1013727,35,0.8,5.13,3.72,2,0
873,34,0.7,5.84,5.21,1,0
3990,32,0.7,3.04,6.54,1,0
105,33,0.7,4.13,4.35,3,0
998,33,0.7,5.13,3.62,2,0
1004251,30,0.7,4.51,7.84,0,0
412,33,0.7,4.66,5.11,0,0
145,29,0.7,5.17,4.76,0,0
1001213,37,0.7,5.32,6.32,1,0
10021,30,0.7,4.12,7.28,0,0
594,30,0.7,4.6,4.1,1,0
16208,31,0.7,3.98,7.59,1,0
1007862,30,0.7,4.28,2.27,1,0
1013134,39,0.7,4.37,3.81,5,0
1292,34,0.7,6.26,5.8,2,0
1011691,32,0.7,3.81,5.29,4,0
6797,31,0.7,3.94,8.3,0,0
4424,33,0.7,4.13,5.76,0,0
5523,31,0.7,4.21,7.47,0,0
1128,33,0.7,4.73,2.65,0,0
1005374,31,0.7,4.21,5.27,2,0
898,30,0.7,5.15,6.55,2,0
1013911,22,0.7,4.02,4.76,2,0
1000313,35,0.7,4.64,6.16,1,0
1005136,21,0.7,5.93,5.07,1,0
646,32,0.7,6.14,5.17,0,0
1001566,36,0.6,3.41,4.45,5,0
2072,33,0.6,4.04,4.72,3,0
1012924,34,0.6,4.56,3.85,9,0
1005136,34,0.6,4.34,2.6,4,0
3862,32,0.6,4.67,7.16,0,0
1008546,35,0.6,4.81,3.79,8,0
265,34,0.6,4.9,6.17,3,0
1013750,35,0.6,4.58,4.13,7,0
1507,31,0.6,4.59,7.86,0,0
1091,30,0.6,4.94,5.22,0,0
1007973,30,0.6,4.66,3.4,0,0
982,30,0.6,4.82,4.33,3,0
10197,32,0.6,3.74,6.25,1,0
1001156,36,0.6,4.09,3.76,2,0
4026,33,0.6,3.59,8.07,0,0
1008651,37,0.6,4.32,4.86,0,0
1010565,36,0.6,4.47,5.16,1,1
1007727,47,0.6,4.03,3.98,3,2
1007501,35,0.6,4.92,7.2,2,0
1190,33,0.6,5.27,4.84,0,0
715,34,0.6,5.46,5.31,0,0
1010700,24,0.6,3.85,5.06,2,0
1001729,29,0.6,4.02,4.39,1,0
1014407,24,0.6,4.14,4.92,3,0
1012054,32,0.6,4.97,3.7,5,0
3830,33,0.6,4.92,7.11,1,0
1003080,31,0.5,4.36,4.84,1,0
594,32,0.5,4.6,4.78,1,0
898,30,0.5,4.97,4.32,1,0
195,33,0.5,4.45,5.76,0,0
1012818,32,0.5,4.39,4.39,3,0
3580,31,0.5,4.51,7.74,1,0
1009337,35,0.5,4.05,4.1,7,0
6230,33,0.5,4.73,4.18,1,0
6329,32,0.5,4.74,5.99,0,0
1001161,32,0.5,4.86,2.78,3,0
512,33,0.5,5.15,8.18,0,0
4366,32,0.5,5.26,5.26,2,0
1009602,30,0.5,5.43,4.6,6,0
1013269,25,0.5,3.69,4.35,7,0
1012734,29,0.5,5.75,4.34,3,0
4529,33,0.5,5.81,6.78,0,0
1008700,30,0.5,4.95,4.23,4,0
1001964,32,0.5,5.1,6.12,0,0
517,32,0.5,4.57,8.25,0,0
10547,32,0.5,4.62,7.03,0,0
3201,31,0.5,4.69,9.28,0,0
8375,30,0.5,4.98,4.29,2,0
743,34,0.5,6.47,5.94,0,0
1004951,33,0.5,4.24,4.96,2,1
1012519,32,0.5,4.73,5.57,3,0
6986,31,0.5,4.91,8.09,0,0
1004145,23,0.5,6.46,5.0,0,0
1011138,31,0.5,4.31,3.4,1,0
989,34,0.5,5.05,4.52,0,0
665,24,0.5,6.49,5.37,2,0
801,33,0.5,6.06,7.26,0,0
6893,12,0.5,5.4,7.96,0,0
3551,33,0.4,3.99,4.4,1,0
1013507,32,0.4,5.68,3.85,3,0
110,33,0.4,4.63,3.56,1,0
1011708,26,0.4,3.64,5.41,5,0
1005136,32,0.4,3.82,3.4,2,0
6249,32,0.4,4.63,4.53,0,0
1116,33,0.4,4.72,6.22,9,0
6986,30,0.4,4.28,9.3,0,0
1508,33,0.4,5.73,4.05,1,0
3403,32,0.4,5.77,6.17,1,0
1012,33,0.4,5.09,6.53,1,0
1094,40,0.4,6.36,4.73,1,1
1008383,38,0.4,3.99,3.5,3,5
1002255,22,0.4,4.9,4.03,2,0
1014,32,0.4,5.44,5.55,0,0
1012054,24,0.4,4.37,3.61,0,0
1003067,46,0.4,5.36,6.39,1,0
6902,12,0.4,4.5,6.68,0,0
1009122,36,0.3,5.22,3.75,4,0
4366,33,0.3,3.69,4.58,1,0
1010703,32,0.3,4.51,4.12,3,0
535,31,0.3,5.3,3.67,0,0
998,31,0.3,5.6,3.63,0,0
1000803,33,0.3,5.45,6.05,2,0
1000313,36,0.3,4.49,5.41,0,0
1137,37,0.3,4.57,5.69,0,0
5669,31,0.3,4.85,3.8,1,0
27,30,0.3,5.36,5.04,1,0
4371,30,0.3,5.43,5.27,0,0
503,31,0.3,5.76,5.6,0,0
1002543,39,0.3,3.94,6.21,3,0
430,30,0.3,6.15,3.73,0,0
1004001,19,0.3,5.15,7.41,2,0
1013675,22,0.3,5.52,5.76,0,0
1008207,33,0.3,3.68,2.67,1,6
1006388,19,0.3,4.5,5.35,1,0
1002570,25,0.3,5.02,4.96,2,0
326,30,0.3,5.33,3.2,2,2
11589,34,0.2,3.82,5.99,0,0
1008383,33,0.2,3.86,4.63,11,0
9129,31,0.2,4.48,8.3,0,0
1006050,32,0.2,4.07,4.69,5,0
1001830,24,0.2,3.99,2.56,3,0
1116,33,0.2,4.93,3.96,1,0
27,33,0.2,5.57,4.91,0,0
1012555,35,0.2,4.41,4.46,2,0
3292,33,0.2,4.75,6.42,1,0
1008383,33,0.2,4.76,3.16,4,0
1009973,22,0.2,3.75,2.47,5,0
44,35,0.2,5.64,3.8,2,0
4930,12,0.2,5.16,6.2,0,0
1005416,29,0.2,6.65,5.68,1,1
10123,12,0.2,5.35,7.75,1,0
1006442,30,0.1,4.1,3.4,3,0
4235,31,0.1,5.06,5.21,1,0
1005150,34,0.1,4.9,2.56,5,0
15474,32,0.1,6.13,6.49,0,0
